Date,Open,High,Low,Close,Volume
2021-01-04,4.3775,4.5223,4.3504,4.4861,89759831
2021-01-05,4.468,4.477,4.3504,4.4318,68918877
2021-01-06,4.477,4.5042,4.3142,4.3595,63394597
2021-01-07,4.3233,4.5403,4.3142,4.4409,118453496
2021-01-08,4.468,4.468,4.2328,4.3595,93766480
2021-01-11,4.269,4.2781,4.0429,4.061,101223226
2021-01-12,4.0158,4.0881,3.9977,4.0881,51110446
2021-01-13,4.0881,4.1786,4.0158,4.0339,56291925
2021-01-14,4.0067,4.0248,3.8891,3.9344,43342859
2021-01-15,3.9253,3.9886,3.8982,3.9434,36939789
2021-01-18,3.9344,3.9977,3.8891,3.9886,31897515
2021-01-19,3.9886,3.9977,3.9344,3.9796,30549762
2021-01-20,3.9705,4.0067,3.9434,4.0067,30076834
2021-01-21,3.9977,4.1695,3.9705,4.1153,65007219
2021-01-22,4.07,4.07,3.9344,3.9615,49146445
2021-01-25,3.9615,4.0791,3.9344,3.9977,56705206
2021-01-26,3.9705,4.0339,3.853,3.8982,45397797
2021-01-27,3.8891,3.9344,3.8711,3.8891,25378428
2021-01-28,3.8349,3.8801,3.7987,3.8077,29333000
2021-01-29,3.8349,3.8891,3.7535,3.7987,29539300
2021-02-01,3.7987,3.8982,3.7897,3.8711,27705400
2021-02-02,3.8891,3.9072,3.7806,3.8077,30558000
2021-02-03,3.8077,3.8258,3.6902,3.7535,35047838
2021-02-04,3.7535,3.7535,3.5997,3.6721,39302170
2021-02-05,3.654,3.7263,3.6269,3.6449,23867482
2021-02-08,3.6721,3.7897,3.654,3.7535,28268316
2021-02-09,3.7444,3.853,3.7354,3.8258,31676464
2021-02-10,3.8439,3.9253,3.8077,3.9163,38164107
2021-02-18,4.2057,4.3052,4.1424,4.3052,161057588
2021-02-19,4.2781,4.5042,4.2328,4.4589,160931157
2021-02-22,4.6037,4.9021,4.6037,4.7212,258847060
2021-02-23,4.5675,4.8298,4.5675,4.6579,184580964
2021-02-24,4.667,4.7484,4.477,4.5675,163357857
2021-02-25,4.7032,4.7484,4.4318,4.4861,129303233
2021-02-26,4.3414,4.3775,4.2328,4.2509,109044900
2021-03-01,4.2871,4.3414,4.2147,4.3233,91093553
2021-03-02,4.2961,4.2961,4.0972,4.1786,100169046
2021-03-03,4.2147,4.3685,4.2057,4.3142,108057657
2021-03-04,4.2781,4.3233,4.2057,4.26,89370334
2021-03-05,4.1424,4.2328,4.1153,4.2147,63561881
2021-03-08,4.2781,4.3504,4.1876,4.2238,78432616
2021-03-09,4.2147,4.2509,4.0339,4.1424,73586275
2021-03-10,4.1605,4.1876,3.9977,4.0158,58637377
