Date,Open,High,Low,Close,Volume
2021-01-04,13.2099,13.2755,12.957,13.1537,19132196
2021-01-05,13.0038,13.0132,12.7696,12.9382,20091922
2021-01-06,12.8352,13.0319,12.5822,12.6853,18756339
2021-01-07,12.6759,12.7509,11.9545,12.0201,44866067
2021-01-08,11.992,12.5354,11.8983,12.348,25773793
2021-01-11,12.1887,12.348,12.0482,12.0669,17800044
2021-01-12,12.0857,12.2824,11.992,12.2449,16239936
2021-01-13,12.273,12.8445,12.1138,12.7134,24582612
2021-01-14,12.6291,12.6291,12.2168,12.2543,20687605
2021-01-15,12.273,12.4042,12.1419,12.2168,15339387
2021-01-18,12.2168,12.3012,12.0295,12.0763,20540488
2021-01-19,12.1231,12.4604,11.9826,12.3199,18273902
2021-01-20,12.3293,12.4136,12.1325,12.2356,12361714
2021-01-21,12.1981,12.5073,12.0482,12.4229,26455710
2021-01-22,12.3667,12.6853,12.348,12.4698,18779382
2021-01-25,12.3105,12.4885,12.1325,12.348,12318318
2021-01-26,12.4511,12.6665,12.2356,12.526,20146233
2021-01-27,12.4323,12.9101,12.3667,12.8071,28563552
2021-01-28,12.6946,12.8071,12.4604,12.4792,23631379
2021-01-29,12.5822,13.1162,12.2543,12.9195,43506158
2021-02-01,12.3667,12.3667,11.6266,11.7109,81379082
2021-02-02,11.3549,11.5423,10.5679,10.6616,107702587
2021-02-03,10.5211,11.1769,10.5211,10.9895,62395111
2021-02-04,11.1675,11.5517,10.9614,11.205,49864403
2021-02-05,11.4299,11.7016,11.1675,11.2425,29264156
2021-02-08,11.2706,11.3362,10.8677,11.1956,30716850
2021-02-09,11.1956,11.5236,11.1582,11.458,25292767
2021-02-10,11.458,11.5236,11.3643,11.4767,16243677
2021-02-18,11.7859,12.3386,11.6172,12.1794,39209837
2021-02-19,12.1513,12.7883,11.9826,12.6946,38121384
2021-02-22,12.601,13.0975,12.5073,12.6478,63192632
2021-02-23,12.6853,12.8445,12.3667,12.5822,25701985
2021-02-24,12.7883,13.0694,12.4604,12.6197,28870976
2021-02-25,12.7602,13.0038,12.7134,12.7883,28553857
2021-02-26,12.5916,12.7977,12.273,12.348,27695840
2021-03-01,12.4323,12.704,12.3105,12.6384,18741383
2021-03-02,12.6853,12.6946,12.4042,12.4979,12780550
2021-03-03,12.4417,12.779,12.4417,12.7509,15266816
2021-03-04,12.6759,12.8726,12.4511,12.4979,17751703
2021-03-05,12.1794,12.6853,12.1606,12.5354,16806522
2021-03-08,12.5635,12.6759,12.2449,12.2543,18541574
2021-03-09,12.3667,12.601,12.0014,12.3105,19745625
2021-03-10,12.3386,12.4042,12.1981,12.2918,10964655
2021-03-11,12.3012,12.704,12.2449,12.526,18033687
2021-03-12,12.5354,12.6759,12.4323,12.6478,13329313
2021-03-15,12.779,13.3317,12.6478,13.1537,42042265
2021-03-16,13.1724,13.669,13.1162,13.5004,37846265
2021-03-17,13.3973,13.5472,13.3036,13.491,18544279
2021-03-18,13.4722,13.5847,13.238,13.3505,16344461
2021-03-19,13.2099,13.3786,12.9851,13.0225,18108889
2021-03-22,13.0038,13.2568,12.9476,13.0975,15187645
