Date,Open,High,Low,Close,Volume
2021-01-04,63.947,64.4458,60.4743,63.947,19630552
2021-01-05,63.7935,66.4124,62.3642,63.7935,15831246
2021-01-06,64.3115,66.3836,62.7383,64.3115,13952405
2021-01-07,67.554,68.2639,63.5537,67.554,16187144
2021-01-08,64.7336,68.1487,63.947,64.7336,15454847
2021-01-11,63.3331,66.6522,62.5752,63.3331,15615276
2021-01-12,65.0886,65.7889,63.0165,65.0886,14480814
2021-01-13,62.1915,65.7409,61.5871,62.1915,15648601
2021-01-14,59.8508,61.6831,58.7476,59.8508,14434218
2021-01-15,58.6325,60.8676,57.5868,58.6325,11332862
2021-01-18,59.8412,61.2418,59.1985,59.8412,9656762
2021-01-19,60.2537,61.002,59.0258,60.2537,8479334
2021-01-20,60.3688,60.9444,59.3807,60.3688,7015215
2021-01-21,60.177,61.0499,59.6973,60.177,8070033
2021-01-22,60.1482,60.4168,58.4022,60.1482,7187517
2021-01-25,59.352,61.731,59.0738,59.352,11647904
2021-01-26,55.9464,57.6828,54.8049,55.9464,13888071
2021-01-27,55.9272,56.4165,54.8528,55.9272,6212373
2021-01-28,56.1671,58.3543,54.9488,56.1671,7755139
2021-01-29,53.7304,56.877,53.1165,53.7304,6969069
2021-02-01,55.4476,55.6011,54.0182,55.4476,5875740
2021-02-02,54.9584,55.6395,53.8168,54.9584,5488368
2021-02-03,53.481,55.4476,53.481,53.481,5609170
2021-02-04,52.3107,54.1429,51.4953,52.3107,5545397
2021-02-05,50.747,53.1069,50.6895,50.747,4797747
2021-02-08,51.5336,51.8982,49.9316,51.5336,5439605
2021-02-09,53.7209,54.2005,51.102,53.7209,5578154
2021-02-10,53.2124,53.6057,52.445,53.2124,4081998
2021-02-18,53.0014,53.9991,52.8095,53.0014,4857980
2021-02-19,53.3179,53.529,51.9557,53.3179,4519899
2021-02-22,51.6584,53.6153,51.5432,51.6584,6468885
2021-02-23,52.8863,53.2892,50.44,52.8863,7797521
2021-02-24,52.0996,53.4618,51.3993,52.0996,6243841
2021-02-25,53.1165,54.0566,51.9941,53.1165,9730396
2021-02-26,50.7662,53.0014,50.7566,50.7662,7799401
2021-03-01,50.9101,51.3802,49.9892,50.9101,5855017
2021-03-02,50.6319,51.8023,49.5767,50.6319,8513710
