Date,Open,High,Low,Close,Volume
2021-01-04,11.9899,12.515,11.8115,12.3168,20743428
2021-01-05,12.2673,12.2673,11.861,12.1979,17297885
2021-01-06,12.1583,12.1583,11.7619,11.7917,18368918
2021-01-07,11.7719,11.8709,11.0287,11.2962,25502814
2021-01-08,11.1575,12.0889,10.989,11.5935,28507918
2021-01-11,11.4944,11.5935,11.0584,11.3953,21807444
2021-01-12,11.3755,11.6034,11.1872,11.4944,14879325
2021-01-13,11.3953,11.4449,11.0683,11.1278,14449207
2021-01-14,11.0584,11.6133,10.9098,11.4746,17743243
2021-01-15,11.3755,11.544,11.0683,11.326,14814738
2021-01-18,11.2566,11.7322,11.2368,11.534,15458365
2021-01-19,11.7917,12.3466,11.4052,12.1979,49589148
2021-01-20,11.8908,12.7925,11.8016,12.3466,41643861
2021-01-21,12.3763,12.5249,12.188,12.2376,19566422
2021-01-22,12.1088,12.6141,11.9998,12.3565,22636507
2021-01-25,12.3069,12.3961,12.0493,12.188,19871888
2021-01-26,12.1979,12.2178,11.7421,11.8709,14529241
2021-01-27,11.8016,12.3664,11.7917,12.1088,11562305
2021-01-28,11.9007,12.1781,11.8016,11.8412,10494295
2021-01-29,11.9899,12.0592,11.3953,11.4746,14169149
2021-02-01,11.5935,12.3367,11.534,12.0592,15019674
2021-02-02,12.0097,12.0394,11.7421,11.7917,12157894
2021-02-03,11.6926,11.7421,11.4548,11.6034,9213536
2021-02-04,11.5142,11.6529,10.6422,10.672,23639614
2021-02-05,10.8305,10.8404,10.1071,10.3351,21098288
2021-02-08,10.2558,10.345,9.9882,10.1171,10821456
2021-02-09,10.2558,10.7413,10.127,10.5531,14689245
2021-02-10,10.5531,10.7611,10.4837,10.6224,9735200
2021-02-18,10.781,11.1377,10.781,11.0485,12530525
2021-02-19,11.0683,11.5539,11.0584,11.5142,14524729
2021-02-22,11.4548,11.9403,11.425,11.6232,16297979
2021-02-23,11.6529,11.7818,11.4449,11.5043,9708487
2021-02-24,11.5241,11.7025,11.4052,11.4944,10213155
2021-02-25,11.6034,11.7619,11.2962,11.4647,14645468
2021-02-26,11.2863,11.4647,11.1773,11.2764,10641722
