Date,Open,High,Low,Close,Volume
2021-01-04,11.3346,11.3346,11.3346,11.3346,1918704
2021-01-05,12.4704,12.4704,11.6841,12.4704,38402056
2021-01-06,11.9224,12.2322,11.2234,11.2234,31942093
2021-01-07,10.8977,11.2234,10.6356,10.7786,19184229
2021-01-08,10.6277,10.9057,10.2782,10.6039,12533628
2021-01-11,10.5244,10.8977,10.3338,10.8342,13345798
2021-01-12,10.6197,10.7309,10.4132,10.5641,9305691
2021-01-13,10.6436,11.0248,10.5165,10.858,12172712
2021-01-14,10.7468,10.9375,10.5641,10.6356,8748424
2021-01-15,10.5641,10.5721,10.3258,10.3735,7267037
2021-01-18,10.3417,10.7151,10.3338,10.6277,7601975
2021-01-19,10.5483,10.6039,10.0081,10.0717,9694138
2021-01-20,10.0637,10.2226,9.9605,10.1193,5162960
2021-01-21,10.0717,10.4053,9.9922,10.1749,6558310
2021-01-22,10.1908,10.2623,9.8254,9.889,6338081
2021-01-25,9.889,9.8969,9.5316,9.5633,4933890
2021-01-26,9.5713,9.8175,9.5713,9.7142,4043339
2021-01-27,9.7301,10.1511,9.5713,10.1273,6447302
2021-01-28,9.9287,10.1114,9.754,9.8334,4818411
2021-01-29,9.8334,10.0796,9.7381,9.9128,4001960
2021-02-01,9.8413,10.0161,9.7698,9.7857,3233248
2021-02-02,9.7857,9.8175,9.5077,9.7937,4183057
2021-02-03,9.746,9.9366,9.603,9.7698,3402717
2021-02-04,9.754,9.754,9.3409,9.5951,4695428
2021-02-05,9.5236,9.7142,9.4045,9.6586,3697681
2021-02-08,9.6507,10.1273,9.6348,9.9049,4348141
2021-02-09,9.8493,10.0637,9.8334,10.0081,3210923
2021-02-10,10.0161,10.1114,9.8254,9.8572,4511111
2021-02-18,9.9366,10.1114,9.9208,10.0796,5428643
2021-02-19,10.1432,10.2702,9.9922,10.2464,5266306
2021-02-22,10.2464,10.445,10.1432,10.1432,7125837
2021-02-23,10.1114,10.1273,9.9128,10.0161,5491841
2021-02-24,10.0399,10.1908,9.9605,10.0399,3426020
2021-02-25,10.1511,10.2464,10.032,10.0558,3844257
2021-02-26,10.0558,10.3894,10.0161,10.2067,5964410
2021-03-01,10.1432,10.4847,10.0955,10.4847,5760229
2021-03-02,10.4688,10.4688,10.2146,10.3497,4551167
2021-03-03,10.3338,10.3973,10.2464,10.3814,3932200
2021-03-04,10.2941,10.3735,10.1352,10.167,3830269
2021-03-05,10.1273,10.31,10.0876,10.2464,2590579
2021-03-08,10.31,10.3735,9.9287,9.9684,4891723
2021-03-09,9.9843,10.0081,9.5554,9.6269,4381250
