Date,Open,High,Low,Close,Volume
2021-01-04,2.6301,2.6977,2.5202,2.6301,278300592
2021-01-05,2.5709,2.647,2.5455,2.5709,168804432
2021-01-06,2.5032,2.5963,2.4863,2.5032,123136576
2021-01-07,2.7569,2.7569,2.5117,2.7569,269212416
2021-01-08,2.7147,2.7739,2.6385,2.7147,333888176
2021-01-11,2.6047,2.8077,2.5878,2.6047,242582167
2021-01-12,2.647,2.8331,2.6216,2.647,248436988
2021-01-13,2.9092,2.9092,2.6639,2.9092,398079536
2021-01-14,2.9092,2.9092,2.9092,2.9092,0
2021-01-15,2.9092,2.9092,2.9092,2.9092,0
2021-01-18,2.9092,2.9092,2.9092,2.9092,0
2021-01-19,2.9092,2.9092,2.9092,2.9092,0
2021-01-20,2.9092,2.9092,2.9092,2.9092,0
2021-01-21,2.9092,2.9092,2.9092,2.9092,0
2021-01-22,2.9092,2.9092,2.9092,2.9092,0
2021-01-25,2.9092,2.9092,2.9092,2.9092,0
2021-01-26,2.9092,2.9092,2.9092,2.9092,0
2021-01-27,2.9092,2.9092,2.9092,2.9092,0
2021-01-28,2.6216,2.85,2.6216,2.6216,251643843
2021-01-29,2.3595,2.5286,2.3595,2.3595,225455672
2021-02-01,2.3087,2.3595,2.1988,2.3087,184846297
2021-02-02,2.2411,2.3256,2.2242,2.2411,107751727
2021-02-03,2.148,2.2411,2.1311,2.148,116948949
2021-02-04,2.0212,2.165,1.9705,2.0212,157234114
2021-02-05,2.0127,2.148,2.0127,2.0127,116779990
2021-02-08,2.0127,2.0719,1.9958,2.0127,88413982
2021-02-09,2.0719,2.1058,1.9366,2.0719,106303642
2021-02-10,2.1058,2.1311,2.0381,2.1058,99477496
2021-02-18,2.2157,2.2749,2.148,2.2157,138632411
2021-02-19,2.2326,2.2326,2.165,2.2326,100271264
2021-02-22,2.258,2.3426,2.2242,2.258,129484645
2021-02-23,2.2157,2.3003,2.1988,2.2157,90721208
2021-02-24,2.2834,2.3426,2.2072,2.2834,124930253
2021-02-25,2.258,2.3172,2.2326,2.258,82359302
2021-02-26,2.1903,2.2242,2.1903,2.1903,63380785
2021-03-01,2.2242,2.2411,2.1903,2.2242,51250902
2021-03-02,2.1142,2.2495,2.1058,2.1142,108864020
2021-03-03,2.165,2.1734,2.1142,2.165,77052098
2021-03-04,2.1565,2.1988,2.1396,2.1565,66868857
2021-03-05,2.1903,2.2242,2.1142,2.1903,88548617
2021-03-08,2.1734,2.2242,2.1311,2.1734,87897772
2021-03-09,2.2411,2.3341,2.1565,2.2411,179776190
