Date,Open,High,Low,Close,Volume
2021-01-04,49.0957,50.0109,45.6416,49.0957,30501251
2021-01-05,48.889,49.8928,47.6786,48.889,22204437
2021-01-06,46.3501,48.9835,45.801,46.3501,26495312
2021-01-07,45.0806,46.2792,44.1654,45.0806,17374724
2021-01-08,45.3759,46.852,44.6378,45.3759,17457349
2021-01-11,45.0216,46.7634,44.5197,45.0216,16189480
2021-01-12,44.6083,44.6083,43.4215,44.6083,16919806
2021-01-13,46.1611,46.5213,43.5809,46.1611,22544666
2021-01-14,47.9443,48.2986,45.1751,47.9443,27861359
2021-01-15,46.5213,48.6528,46.5213,46.5213,18643634
2021-01-18,47.1472,47.59,44.9921,47.1472,16963814
2021-01-19,46.0608,48.3045,45.7006,46.0608,16704710
2021-01-20,45.2873,45.7951,44.5197,45.2873,16199227
2021-01-21,45.0629,45.8718,44.4429,45.0629,16325588
2021-01-22,43.1026,44.9862,42.9845,43.1026,21546480
2021-01-25,42.9019,42.9019,41.3431,42.9019,15754902
2021-01-26,41.6324,43.4215,41.5734,41.6324,12324914
2021-01-27,41.7741,42.1402,41.3077,41.7741,7697284
2021-01-28,41.0361,42.0103,40.9534,41.0361,8135975
2021-01-29,36.9325,41.4789,36.9325,36.9325,24755049
2021-02-01,35.7516,36.3007,33.8503,35.7516,13644716
2021-02-02,34.612,36.0114,34.1219,34.612,16472889
2021-02-03,33.065,35.2497,32.5041,33.065,18685757
2021-02-04,31.6598,32.9824,30.4671,31.6598,21007566
2021-02-05,30.7859,31.9963,30.6265,30.7859,10445417
2021-02-08,30.5615,31.087,30.1128,30.5615,9057410
2021-02-09,31.4767,31.8841,30.5733,31.4767,12262348
2021-02-10,31.4944,31.766,31.1461,31.4944,8319328
2021-02-18,34.6415,34.6415,32.014,34.6415,10682643
2021-02-19,35.604,36.0173,33.9389,35.604,20435258
2021-02-22,34.8246,36.3243,34.7183,34.8246,13866751
2021-02-23,33.7913,34.6297,33.6555,33.7913,10118974
2021-02-24,34.7006,35.9169,33.7559,34.7006,15684589
2021-02-25,34.4172,35.043,33.7204,34.4172,9313125
2021-02-26,34.3522,35.043,33.3603,34.3522,8192774
2021-03-01,35.3855,35.8401,34.2459,35.3855,10158906
2021-03-02,35.3264,35.8697,34.7655,35.3264,7473908
2021-03-03,35.1021,35.7161,34.8305,35.1021,6502661
2021-03-04,33.6555,34.8128,33.6555,33.6555,8025076
2021-03-05,35.415,35.6335,33.0946,35.415,13769465
2021-03-08,33.9035,35.598,33.744,33.9035,12343410
2021-03-09,31.8841,33.8444,31.276,31.8841,9834084
2021-03-10,31.2287,32.6045,31.1933,31.2287,6997745
2021-03-11,31.7838,32.0258,31.1166,31.7838,5564464
