Date,Open,High,Low,Close,Volume
2021-01-04,10.0629,10.2981,10.0041,10.2001,13137722
2021-01-05,10.1707,10.2001,9.9159,10.0139,14718810
2021-01-06,9.9943,9.9943,9.7494,9.7984,14215998
2021-01-07,9.7592,9.8082,9.4848,9.5338,22451099
2021-01-08,9.4946,9.7396,9.4554,9.5436,14929371
2021-01-11,9.4554,9.524,9.2105,9.2301,24403642
2021-01-12,9.2105,9.3574,9.1713,9.2986,13547105
2021-01-13,9.2986,9.4162,9.1713,9.3966,13641873
2021-01-14,9.3084,9.573,9.279,9.5044,14227980
2021-01-15,9.426,9.5534,9.4162,9.5044,8567252
2021-01-18,9.4848,9.5338,9.3868,9.3966,10072793
2021-01-19,9.3966,9.9355,9.3672,9.7592,22686523
2021-01-20,9.7102,9.7298,9.573,9.6318,11465626
2021-01-21,9.6122,9.671,9.475,9.524,14436692
2021-01-22,9.4848,9.5142,9.3966,9.4162,10937737
2021-01-25,9.4554,9.7102,9.3868,9.6906,15314494
2021-01-26,9.5926,9.8376,9.5534,9.7004,14115202
2021-01-27,9.671,9.9061,9.622,9.8767,18196120
2021-01-28,9.7788,10.0335,9.7004,9.7004,14554607
2021-01-29,9.7788,10.0237,9.7004,9.7592,16912830
2021-02-01,9.7004,9.9159,9.6122,9.769,17241832
2021-02-02,9.7004,9.7788,9.4358,9.475,19845420
2021-02-03,9.475,10.0237,9.3966,9.7592,23374763
2021-02-04,9.7494,9.7592,9.3574,9.4946,18701128
2021-02-05,9.5044,9.7102,9.4946,9.6808,15559311
2021-02-08,9.622,10.1903,9.622,9.9649,27810136
2021-02-09,9.9747,10.1413,9.8572,10.0629,18741779
2021-02-10,9.9943,10.2981,9.9747,10.2981,18359416
2021-02-18,10.641,10.8272,10.4157,10.5724,36122631
2021-02-19,10.5626,11.1505,10.5332,11.0428,36135122
2021-02-22,11.0428,11.2191,10.8664,10.8958,32582716
2021-02-23,10.886,11.4347,10.8762,11.2387,38363941
2021-02-24,11.2191,11.5915,11.0917,11.3563,31624343
2021-02-25,11.4151,11.4837,11.0819,11.2877,20223145
2021-02-26,11.1113,11.3269,11.0428,11.1701,21374968
2021-03-01,11.2681,11.66,11.2485,11.4837,25195100
2021-03-02,11.5719,11.807,11.3563,11.4641,27401144
2021-03-03,11.4445,11.807,11.4347,11.5915,26900489
2021-03-04,11.5621,11.7286,11.3661,11.4347,22830626
2021-03-05,11.3171,11.5033,11.1603,11.3563,23939770
2021-03-08,11.5131,11.6307,11.0232,11.0526,25439323
2021-03-09,11.1603,12.1598,10.9546,11.954,72381431
2021-03-10,11.7678,11.8952,11.5523,11.5621,43745597
2021-03-11,11.6111,12.3949,11.5719,12.1794,49565663
2021-03-12,12.1304,12.6693,12.0324,12.199,43151842
2021-03-15,12.199,13.2572,12.0912,12.9828,59400835
2021-03-16,12.9338,13.2474,12.7967,13.1102,40786971
2021-03-17,12.9142,13.218,12.7771,12.9338,28968499
2021-03-18,12.9436,13.0808,12.6889,12.8261,28033122
2021-03-19,12.7085,12.8848,12.4831,12.5321,25644953
2021-03-22,12.6399,13.0318,12.5713,12.8652,29631355
2021-03-23,12.8359,12.9044,12.2969,12.4439,27292614
2021-03-24,12.3165,12.5517,12.1696,12.3361,18861305
2021-03-25,12.248,12.7281,12.1892,12.4439,23288296
2021-03-26,12.3949,12.9926,12.3753,12.9632,33599101
2021-03-29,12.9632,13.1788,12.8163,13.071,28319621
2021-03-30,12.9632,13.0024,12.4929,12.7085,25360956
2021-03-31,12.7183,12.7673,12.3655,12.5419,17241322
2021-04-01,12.5223,12.5811,12.248,12.3165,20809332
2021-04-02,12.3165,13.1298,12.2284,12.9142,42926278
2021-04-06,13.0122,13.0808,12.3655,12.4145,30905105
2021-04-07,12.3753,12.6497,12.2969,12.5615,15275787
2021-04-08,12.4439,12.6889,12.3753,12.3851,15263686
2021-04-09,12.3949,12.7967,12.3949,12.5517,21631636
2021-04-12,12.5517,12.8359,12.2577,12.3949,29054786
2021-04-13,12.2773,12.6791,12.0716,12.1794,26963342
2021-04-14,12.101,12.7183,12.101,12.5713,29062902
2021-04-15,12.6399,12.6693,12.4047,12.5909,14680670
2021-04-16,12.5615,12.7477,12.4929,12.7379,19246293
2021-04-19,12.8554,13.2572,12.7477,12.8065,42190504
2021-04-20,12.7967,12.8065,12.4733,12.4929,30300335
2021-04-21,12.3949,12.5909,12.3067,12.3655,20190508
2021-04-22,12.3655,12.3949,12.1108,12.2675,24131332
2021-04-23,12.2284,12.248,11.5621,11.8168,42184807
2021-04-26,11.8168,12.003,11.5425,11.8854,26013291
2021-04-27,11.8462,11.9442,11.6209,11.8168,18371656
2021-04-28,11.758,11.8266,11.4935,11.709,20382852
2021-04-29,11.6894,11.6894,11.3269,11.5621,22042250
2021-04-30,11.6209,11.807,11.5621,11.7776,20065157
2021-05-06,11.5523,11.5817,11.1995,11.4053,21333816
2021-05-07,11.3759,11.4739,11.2583,11.3171,11872880
2021-05-10,11.3661,11.3857,10.9448,11.3171,13570059
2021-05-11,11.1897,11.3465,11.1309,11.2779,8642692
2021-05-12,11.2681,11.2681,11.0428,11.1505,10013266
2021-05-13,11.1211,11.2289,11.0134,11.1113,9619675
2021-05-14,11.0917,11.1799,10.984,11.0917,11200400
2021-05-17,11.0232,11.0232,10.7488,10.8762,17470533
2021-05-18,10.8762,11.0428,10.8468,11.033,10001805
2021-05-19,11.0232,11.0819,10.8762,10.9644,9326486
2021-05-20,10.9644,11.0623,10.7782,10.8468,12182507
2021-05-21,10.8468,11.0721,10.788,10.9448,15710394
2021-05-24,10.8762,11.1407,10.837,11.0623,16348494
2021-05-25,11.0623,11.1505,11.0036,11.1309,14566744
2021-05-26,11.1407,11.1505,11.0526,11.1309,11742593
2021-05-27,11.1211,11.3171,11.0917,11.1995,14299648
2021-05-28,11.2191,11.3073,11.0721,11.1211,10634032
2021-05-31,11.0232,11.0232,10.7292,10.9742,14608637
2021-06-01,10.9546,11.0819,10.8958,11.0232,8356790
2021-06-02,11.0134,11.0526,10.8468,10.886,7470297
2021-06-03,11.0036,11.0721,10.886,10.9252,7644488
2021-06-04,10.8664,10.9742,10.788,10.9056,9190065
2021-06-07,10.9056,11.0623,10.8566,11.0526,8852460
2021-06-08,11.0036,11.1799,10.9742,11.0036,7672987
2021-06-09,11.0036,11.1995,10.9448,11.033,12340679
2021-06-10,11.0721,11.0917,10.8468,10.9056,13038206
2021-06-11,10.9252,10.9448,10.7292,10.7292,12570287
2021-06-15,10.69,10.7292,10.2883,10.2883,16249714
2021-06-16,10.2883,10.4059,10.2687,10.2785,6738686
2021-06-17,10.2589,10.3177,10.0335,10.1119,14249243
2021-06-18,10.1217,10.3275,10.0531,10.2883,7983760
2021-06-21,10.1903,10.3177,10.1609,10.1903,7535556
2021-06-22,10.1609,10.3275,10.1217,10.2785,8716697
2021-06-23,10.2491,10.4451,10.2491,10.3765,9255027
2021-06-24,10.3373,10.3569,10.1903,10.2099,7612014
2021-06-25,10.2001,10.3471,10.1903,10.3373,6105219
2021-06-28,10.3569,10.4549,10.3471,10.4059,7512834
2021-06-29,10.5724,10.6802,10.3177,10.3863,11455464
2021-06-30,10.2197,10.3275,10.2099,10.2883,8491876
2021-07-01,10.2981,10.4842,10.2295,10.3471,9366353
2021-07-02,10.3079,10.4059,10.1609,10.4059,9818673
2021-07-05,10.3961,10.3961,10.2001,10.2099,8819292
2021-07-06,10.2197,10.3275,10.2001,10.3177,5419955
2021-07-07,10.2785,10.3275,10.2099,10.2295,6048424
2021-07-08,10.2295,10.2491,9.9355,9.9453,12324218
2021-07-09,9.9257,10.0825,9.9159,10.0825,6052860
2021-07-12,10.0825,10.2589,10.0335,10.2491,10323399
2021-07-13,10.2589,10.3471,10.1707,10.3177,7992900
2021-07-14,10.2687,10.2785,10.1413,10.1511,6832300
2021-07-15,10.1315,10.1413,9.9453,10.0139,9677875
2021-07-16,9.9649,10.0237,9.8278,9.9257,12351593
2021-07-19,10.1021,10.5038,10.0727,10.4744,24414935
2021-07-20,10.4059,10.6312,10.3471,10.4744,16705935
2021-07-21,10.4255,10.5234,10.3079,10.3961,12673950
2021-07-22,10.3863,10.4842,10.2883,10.4744,11616573
2021-07-23,10.4451,10.4549,10.2197,10.2687,11800592
2021-07-26,10.2001,10.2099,9.8572,9.9943,14078353
2021-07-27,10.0041,10.0629,9.8278,9.8572,10715674
2021-07-28,9.8865,9.9257,9.3574,9.4554,19567343
2021-07-29,9.4946,9.524,9.3378,9.3966,15820343
2021-07-30,9.3084,9.3084,9.0929,9.1223,16794909
2021-08-02,8.8185,9.1713,8.7303,9.1517,14769648
2021-08-03,9.0929,9.3182,9.0439,9.3084,10815187
2021-08-04,9.2399,9.3084,9.1517,9.2105,9754095
2021-08-05,9.1909,9.2986,9.1517,9.2399,5621221
2021-08-06,9.2301,9.2595,9.1321,9.1713,5002517
2021-08-09,9.1615,9.2692,9.1321,9.2203,7347498
2021-08-10,9.2105,9.3378,9.1321,9.3182,8309700
2021-08-11,9.279,9.3574,9.2497,9.2888,6631648
2021-08-12,9.2888,9.377,9.2692,9.3182,6112650
2021-08-13,9.2692,9.3378,9.2301,9.328,4636010
2021-08-16,9.328,9.5436,9.3084,9.5436,10097327
2021-08-17,9.5338,9.7494,9.4848,9.5338,11988904
2021-08-18,9.4848,9.7102,9.475,9.6906,9485497
2021-08-19,9.6416,9.7592,9.6122,9.6808,7172382
