Date,Open,High,Low,Close,Volume
2026-01-05,9.4210,9.4990,9.4210,9.4950,683271028
2026-01-06,9.5360,9.6060,9.5280,9.5770,531345738
2026-01-07,9.6000,9.6010,9.5110,9.5180,616398514
2026-01-08,9.5550,9.5590,9.4740,9.5110,483834991
2026-01-09,9.5440,9.5960,9.5440,9.5920,379190390
2026-01-12,9.7790,9.7910,9.7360,9.7770,493501700
2026-01-13,9.7900,9.8250,9.7710,9.7930,398236725
2026-01-14,9.8710,9.9250,9.8690,9.9220,436952117
2026-01-15,9.8610,9.8830,9.8200,9.8670,554292206
2026-01-16,9.8510,9.8740,9.8280,9.8570,327843149
2026-01-19,9.9620,10.0090,9.9600,10.0060,480621154
2026-01-20,10.0050,10.0950,9.9830,10.0820,533806706
2026-01-21,10.3650,10.5010,10.3220,10.3770,984509622
2026-01-22,10.2900,10.3430,10.2300,10.3410,719685837
2026-01-23,10.6180,10.6430,10.5850,10.6170,729889496
2026-01-26,10.8860,10.9550,10.8480,10.9240,960474483
2026-01-27,10.8830,10.9460,10.8480,10.9340,771107250
2026-01-28,11.1100,11.2880,11.1090,11.2800,1066201004
2026-01-29,11.9180,11.9770,11.7960,11.9040,1497107926
2026-01-30,11.4710,11.5330,10.8000,11.0090,2301609692
2026-02-02,9.9080,10.2450,9.9080,9.9080,1899820420
2026-02-03,10.3550,10.4610,10.1050,10.4220,2100916676
2026-02-04,10.7950,10.9040,10.7380,10.8670,1424298936
2026-02-05,10.6100,10.6950,10.3000,10.5230,1909045495
2026-02-06,10.0790,10.5230,10.0500,10.3570,1841278975
2026-02-09,10.7200,10.7500,10.6100,10.7190,1161222745
2026-02-10,10.6860,10.7330,10.6610,10.6690,702600061
2026-02-11,10.7040,10.7650,10.7000,10.7580,681826714
2026-02-12,10.7200,10.7520,10.7000,10.7200,600479350
2026-02-13,10.5820,10.6170,10.5080,10.5750,769392258
2026-02-24,10.9200,10.9980,10.9030,10.9500,752313723
2026-02-25,10.9530,10.9920,10.9200,10.9590,607477346
2026-02-26,10.9390,10.9440,10.8960,10.9130,437766976
2026-02-27,10.9200,10.9500,10.9110,10.9330,463126387
2026-03-02,11.3680,11.4190,11.2140,11.4170,1130097171
2026-03-03,11.4180,11.4180,11.2020,11.2590,969284941
2026-03-04,11.0000,11.0850,10.9260,10.9800,997981175
2026-03-05,10.9800,11.0140,10.8890,10.9640,653680200
2026-03-06,10.8340,10.9370,10.8310,10.8730,491671193
2026-03-09,10.8580,10.9500,10.7930,10.8680,801213216
2026-03-10,10.9630,10.9910,10.9430,10.9560,437932878
2026-03-11,11.0260,11.0280,10.9640,10.9740,475495727
2026-03-12,10.9280,10.9560,10.8920,10.9380,389237902
2026-03-13,10.8520,10.8800,10.7910,10.8020,388524533
2026-03-16,10.6300,10.7000,10.6050,10.6640,478924660
2026-03-17,10.6320,10.6960,10.6300,10.6370,353528190
