Date,Open,High,Low,Close,Volume
2021-01-04,2.5731,2.5999,2.5642,2.591,19559926
2021-01-05,2.591,2.6535,2.5552,2.6356,56412273
2021-01-06,2.6178,2.6178,2.5642,2.582,29924253
2021-01-07,2.582,2.6178,2.5284,2.5552,26325388
2021-01-08,2.5642,2.5731,2.5195,2.5552,15218800
2021-01-11,2.5463,2.582,2.4927,2.4927,19484546
2021-01-12,2.4838,2.5106,2.4659,2.5016,14717258
2021-01-13,2.5106,2.5284,2.4748,2.5106,17263488
2021-01-14,2.4927,2.5642,2.4927,2.5374,21838904
2021-01-15,2.5284,2.5552,2.5106,2.5374,13298047
2021-01-18,2.5374,2.5731,2.5195,2.5552,15288397
2021-01-19,2.5552,2.582,2.5463,2.5642,16132476
2021-01-20,2.5642,2.5731,2.5284,2.5374,11833078
2021-01-21,2.5284,2.5731,2.5284,2.5731,17409714
2021-01-22,2.5731,2.582,2.5284,2.5374,15614364
2021-01-25,2.5195,2.5195,2.4748,2.4838,17370144
2021-01-26,2.4838,2.5016,2.457,2.457,9248600
2021-01-27,2.457,2.4748,2.448,2.457,8632900
2021-01-28,2.457,2.457,2.4212,2.4212,9735000
2021-01-29,2.4302,2.4391,2.3944,2.3944,11432128
2021-02-01,2.4034,2.4212,2.3944,2.4123,7746900
2021-02-02,2.4212,2.457,2.4034,2.4302,9319496
2021-02-03,2.4302,2.4302,2.3855,2.3855,8756050
2021-02-04,2.3855,2.3944,2.2693,2.3229,15142104
2021-02-05,2.3229,2.3497,2.3051,2.3319,6845650
2021-02-08,2.3319,2.3766,2.3319,2.3497,5944400
2021-02-09,2.3497,2.3766,2.3319,2.3587,5693335
2021-02-10,2.3587,2.3855,2.3497,2.3766,6947677
2021-02-18,2.3944,2.4212,2.3944,2.4123,9971235
2021-02-19,2.4034,2.4659,2.4034,2.4659,11255600
2021-02-22,2.4659,2.5463,2.457,2.4927,23413420
2021-02-23,2.4927,2.5106,2.4659,2.4927,17181050
2021-02-24,2.4927,2.5106,2.457,2.4748,12151851
2021-02-25,2.4748,2.4927,2.4659,2.4748,10868501
2021-02-26,2.448,2.4659,2.4302,2.4391,10529324
2021-03-01,2.448,2.4748,2.4391,2.4659,7844197
2021-03-02,2.4659,2.4838,2.4391,2.457,8429126
2021-03-03,2.448,2.4838,2.4391,2.4838,7812100
2021-03-04,2.4748,2.5016,2.4659,2.4927,14400088
2021-03-05,2.4927,2.5284,2.4748,2.5195,18969573
2021-03-08,2.5195,2.5374,2.4927,2.5016,15463200
2021-03-09,2.5016,2.5642,2.4659,2.5284,33173455
2021-03-10,2.5195,2.5284,2.4391,2.448,20870650
2021-03-11,2.448,2.5106,2.448,2.5016,11499250
2021-03-12,2.5016,2.5374,2.4838,2.5284,19587983
