Date,Open,High,Low,Close,Volume
2021-01-04,117.2098,119.678,113.6251,118.297,9004306
2021-01-05,118.0032,122.0189,117.533,120.677,7504220
2021-01-06,120.4322,121.4508,116.4557,121.1178,5374328
2021-01-07,119.5115,122.9983,116.9454,118.5125,9071313
2021-01-08,120.9709,123.0767,117.582,120.4714,7910301
2021-01-11,123.4097,128.0131,118.7378,120.7456,11844633
2021-01-12,118.5125,122.6947,118.1207,122.6163,7968128
2021-01-13,123.2138,126.348,121.059,121.3725,7604516
2021-01-14,120.4616,125.1825,118.4145,122.0483,6226333
2021-01-15,121.7348,121.7348,113.6153,119.5605,8723928
2021-01-18,125.5449,143.1748,123.4097,141.4216,16568082
2021-01-19,141.0494,142.5578,137.4157,140.6479,9322424
2021-01-20,142.0191,144.5558,138.1013,143.0671,9104418
2021-01-21,143.978,145.5059,141.0396,143.4099,6851227
2021-01-22,143.6939,147.8762,142.7928,145.7116,6710388
2021-01-25,142.9985,151.6372,140.5499,145.8879,7083728
2021-01-26,144.4873,148.6597,143.0083,145.7312,5602910
2021-01-27,147.9153,149.2865,141.1376,147.1612,5918106
2021-01-28,144.2228,148.5128,138.8261,138.8261,7599535
2021-01-29,142.3031,148.8556,141.0396,144.1837,8888416
2021-02-01,145.2023,151.696,143.7919,146.5245,7116032
2021-02-02,146.5245,151.9212,138.0817,150.7361,8669871
2021-02-03,150.3541,150.4521,139.0318,139.9525,8945455
2021-02-04,140.5499,142.3619,136.3383,138.1503,7381083
2021-02-05,138.8555,139.7664,132.4206,132.7144,8436627
2021-02-08,133.7624,142.8614,132.734,140.5499,6041597
2021-02-09,142.9985,144.6244,139.6684,140.7556,4821205
2021-02-10,139.8643,140.6773,135.163,139.2179,5897325
2021-02-18,138.356,144.7321,135.0455,138.4441,9260267
2021-02-19,136.6322,138.64,128.7966,136.544,8100629
2021-02-22,136.1424,137.1121,124.3891,126.7104,9154737
2021-02-23,127.3275,128.6007,123.8896,124.7417,7379462
2021-02-24,125.1237,128.8456,121.7348,123.3901,7702904
2021-02-25,126.1032,126.3578,119.0022,120.5791,6836866
2021-02-26,118.5125,121.2451,116.5536,117.8269,5645643
2021-03-01,120.7946,120.9121,116.7103,117.9346,5898051
2021-03-02,118.6006,123.1844,116.8376,119.3842,8005254
2021-03-03,118.0423,122.4205,117.0433,120.824,6429465
2021-03-04,118.5125,119.4527,113.6153,116.6515,6910834
2021-03-05,113.6153,118.4635,113.1745,117.5232,4939665
2021-03-08,117.6016,117.7681,107.2293,107.2881,8866127
2021-03-09,108.7181,109.0119,102.8414,103.3311,6973453
2021-03-10,107.2293,110.5594,105.4663,108.2283,6709211
2021-03-11,108.0716,110.9218,107.4056,109.7857,5067304
2021-03-12,110.863,111.0198,106.436,108.3948,4583133
2021-03-15,109.0707,109.6975,104.0167,107.053,6088841
2021-03-16,106.7592,107.3273,103.9286,105.7993,4661680
2021-03-17,107.8366,114.105,105.6426,111.7837,9005943
2021-03-18,113.2235,116.632,109.8934,115.7602,7495316
2021-03-19,115.202,115.202,107.2587,107.7386,7738889
2021-03-22,109.2078,121.2255,108.9335,120.2755,9894404
2021-03-23,118.5125,118.728,114.5066,117.0237,7260190
2021-03-24,115.5742,117.8171,113.106,116.9454,6166019
2021-03-25,115.5742,120.9905,113.1256,116.1618,7461197
2021-03-26,116.3087,120.2461,115.6819,119.4625,6154628
2021-03-29,119.5017,120.4126,115.4077,116.5536,5441597
2021-03-30,116.7593,124.6046,116.5634,120.9709,8058280
2021-03-31,122.9102,123.1942,117.5918,119.345,4072286
2021-04-01,119.9327,121.823,117.1315,120.1579,4057505
2021-04-02,120.4616,120.9415,116.867,118.013,4905116
2021-04-06,118.4733,119.4821,115.7113,117.2294,5172235
2021-04-07,117.631,117.7681,112.8317,114.389,4983420
2021-04-08,118.9924,128.7966,117.915,125.9562,11370970
2021-04-09,124.8789,125.3686,121.6957,124.4283,5375085
2021-04-12,123.0375,123.4097,120.5693,121.1864,4422780
2021-04-13,120.7456,124.3891,119.3548,120.1286,4452521
2021-04-14,118.6888,123.5272,118.6888,121.774,4172910
2021-04-15,124.1932,125.0747,119.2079,121.441,4224821
2021-04-16,121.0394,122.6751,113.5957,117.2294,7186772
2021-04-19,118.6888,127.112,118.6398,125.3588,9837408
2021-04-20,125.5551,132.1385,124.1619,130.7747,8572009
2021-04-21,127.2328,128.5279,122.4841,127.6056,7391551
2021-04-22,127.6056,129.2343,125.6041,126.9581,4520661
2021-04-23,127.6547,130.2841,127.1347,127.8411,4401106
2021-04-26,128.6358,138.192,127.5566,131.2456,9804999
2021-04-27,131.2064,133.9535,130.0977,131.6283,4856372
2021-04-28,130.6962,135.0622,130.0977,134.2479,4466429
2021-04-29,134.5717,134.9935,129.2049,132.992,4738086
2021-04-30,131.8343,133.7083,130.3724,131.8147,4159001
2021-05-06,130.5981,132.0109,126.8894,127.9981,5542340
2021-05-07,129.8819,129.9603,123.1317,123.1317,5767667
2021-05-10,122.6411,124.6034,118.9226,120.1392,5641049
2021-05-11,120.0117,121.6208,118.9619,119.5309,3539994
2021-05-12,119.6977,123.534,117.971,123.2789,4274852
2021-05-13,121.3951,122.9943,119.7566,121.6502,3714588
2021-05-14,123.0826,127.3309,121.3264,126.9973,4835761
2021-05-17,128.0275,141.7928,127.6449,138.9867,10615668
2021-05-18,139.0064,148.1505,139.0064,144.2162,8454602
2021-05-19,142.5384,144.9029,139.8501,140.6841,5196039
2021-05-20,142.4992,147.1105,141.2924,145.3248,5512799
2021-05-21,146.1784,146.1882,139.5165,144.275,5314998
2021-05-24,144.3339,146.6101,142.4109,143.7354,4035080
2021-05-25,143.7354,145.678,141.4297,143.9512,7481482
2021-05-26,145.2169,148.1309,141.7731,142.195,5808499
2021-05-27,142.195,145.4033,141.263,144.226,4570003
2021-05-28,144.9422,148.641,141.2826,142.3618,6266003
2021-05-31,142.6365,151.0644,142.5875,148.072,7008629
2021-06-01,145.2071,145.6878,140.8214,142.2637,8371320
2021-06-02,143.6667,144.7165,136.063,137.4562,8246644
2021-06-03,140.1739,143.4999,139.8011,140.5173,6745715
2021-06-04,140.5173,141.155,136.426,137.2403,5110314
2021-06-07,137.0637,144.7165,135.1113,143.2448,9544721
2021-06-08,143.5097,143.8139,133.9339,135.5724,10079918
2021-06-09,133.4434,135.7686,130.549,134.0222,6808005
2021-06-10,134.0418,147.3263,134.032,146.6199,13113318
2021-06-11,150.1225,150.9859,143.3429,147.1694,14677486
2021-06-15,146.0901,146.1882,136.2592,136.2886,12045370
2021-06-16,135.3369,139.1045,130.912,131.1573,7588451
2021-06-17,130.8728,136.8675,130.8728,136.4947,7705876
2021-06-18,136.8675,144.4811,135.7981,138.0056,7932616
2021-06-21,136.4456,142.4599,133.4237,141.8222,8619240
2021-06-22,142.2637,143.2448,137.7898,137.8486,6249705
2021-06-23,139.3498,141.9596,136.5928,139.1535,5509737
2021-06-24,138.9573,139.3301,133.5611,134.2283,6377315
2021-06-25,133.9241,135.6705,132.5211,134.9052,4956596
2021-06-28,133.6494,149.5731,133.5513,147.1694,13003277
2021-06-29,146.7769,149.6418,145.4033,145.9331,7724366
2021-06-30,148.278,157.7361,146.0018,154.0961,9413273
2021-07-01,154.1452,162.524,152.1044,154.6946,9229528
2021-07-02,154.7044,160.8953,152.3693,153.0757,8549354
2021-07-05,156.2055,159.924,154.5376,155.8033,7094421
2021-07-06,158.7663,162.7104,153.0757,156.1957,8260925
2021-07-07,151.4667,157.3829,150.4071,155.8916,6253484
2021-07-08,159.924,164.81,156.9806,159.5316,7372582
2021-07-09,152.1829,156.3233,145.2169,154.2139,11379604
